Vgs,L1,Id,gm,cgs,ro,gm/id,gm/cgs,gmro,Id/W
0.74,0.55,5.18E-05,0.000652299,2.62E-14,194722.779,12.59852093,24942204157,127.0173767,5.17758
0.73,0.55,4.55E-05,0.000602384,2.59E-14,216261.6195,13.23859558,23262646313,130.2725178,4.55021
0.72,0.55,3.97E-05,0.000552334,2.56E-14,241325.2618,13.90266961,21555154893,133.2920506,3.97286
0.71,0.55,3.45E-05,0.000502572,2.53E-14,270640.1696,14.58652716,19833442517,136.016036,3.44545
0.7,0.55,2.97E-05,0.000453568,2.50E-14,305104.4586,15.28471487,18113223672,138.3855581,2.96746
0.69,0.55,2.54E-05,0.000405822,2.47E-14,345832.0494,15.9905315,16412236925,140.3462885,2.53789
0.68,0.55,2.16E-05,0.000359841,2.44E-14,394209.0688,16.69617164,14749149500,141.8525461,2.15523
0.67,0.55,1.82E-05,0.000316111,2.41E-14,451964.9402,17.39303203,13142722911,142.87127,1.81746
0.66,0.55,1.52E-05,0.000275074,2.37E-14,521263.6473,18.07186077,11611086254,143.385868,1.52211
0.65,0.55,1.27E-05,0.000237095,2.33E-14,604820.5407,18.72356253,10170321374,143.3996842,1.26629
0.64,0.55,1.05E-05,0.000202447,2.29E-14,706052.1377,19.33939301,8833870778,142.9379253,1.04681
0.63,0.55,8.60E-06,0.000171293,2.25E-14,829268.5354,19.91233781,7611452770,142.0476465,0.860234
0.62,0.55,7.03E-06,0.000143681,2.21E-14,979923.3308,20.43704421,6508815482,140.7961681,0.703041
0.61,0.55,5.72E-06,0.000119549,2.16E-14,1164932.684,20.91080983,5527631360,139.2670034,0.571711
0.6,0.55,4.63E-06,9.87E-05,2.12E-14,1393097.592,21.33376329,4665663821,137.5543308,0.462834
0.59,0.55,3.73E-06,8.10E-05,2.07E-14,1675643.087,21.70871003,3917382201,135.7561457,0.373202
0.58,0.55,3.00E-06,6.61E-05,2.02E-14,2026926.092,22.04105834,3274702102,133.9669234,0.299866
0.57,0.55,2.40E-06,5.37E-05,1.97E-14,2465356.198,22.33756615,2727823819,132.2711182,0.240187
0.56,0.55,1.92E-06,4.34E-05,1.91E-14,3014596.071,22.60616233,2266073435,130.7380274,0.191843
0.55,0.55,1.53E-06,3.49E-05,1.86E-14,3705125.374,22.85427517,1878640349,129.4183991,0.152836
0.54,0.55,1.21E-06,2.80E-05,1.80E-14,4576284.14,23.08907019,1555138627,128.3435819,0.121466
0.53,0.55,9.63E-07,2.25E-05,1.75E-14,5678930.317,23.31547848,1285977712,127.5260592,0.0963137
0.52,0.55,7.62E-07,1.79E-05,1.69E-14,7078929.354,23.53749281,1062577167,126.9622969,0.0761986
0.51,0.55,6.02E-07,1.43E-05,1.63E-14,8861673.704,23.75707379,877472875,126.6356213,0.0601516
0.5,0.55,4.74E-07,1.14E-05,1.57E-14,11138014.37,23.97481654,724262943.1,126.5204921,0.0473803
0.49,0.55,3.72E-07,9.01E-06,1.51E-14,14052011.27,24.19015089,597547560.3,126.5859697,0.0372399
0.48,0.55,2.92E-07,7.13E-06,1.45E-14,17791020.62,24.40195568,492803960.6,126.7988812,0.0292072
0.47,0.55,2.29E-07,5.63E-06,1.38E-14,22598910.91,24.60850507,406272623.5,127.1263767,0.0228593
0.46,0.55,1.79E-07,4.43E-06,1.32E-14,28793334.69,24.80816816,334821757.9,127.5378877,0.0178547
0.45,0.55,1.39E-07,3.48E-06,1.26E-14,36788293.67,24.99916658,275857930,128.0061186,0.0139186
0.44,0.55,1.08E-07,2.73E-06,1.20E-14,47123643.49,25.18037858,227232087.1,128.5078251,0.01083
0.43,0.55,8.41E-08,2.13E-06,1.14E-14,60503644.44,25.35079898,187156097,129.0236587,0.00841194
0.42,0.55,6.52E-08,1.66E-06,1.08E-14,77847607.08,25.50963968,154147236.2,129.5387296,0.00652304
0.41,0.55,5.05E-08,1.30E-06,1.02E-14,100355559.7,25.65662026,126976021.8,130.0410354,0.00505056
0.4,0.55,3.90E-08,1.01E-06,9.63E-15,129595001.4,25.79171105,104617845.6,130.5223832,0.00390496
1.19,0.6,0.000648154,0.001827907,3.37E-14,19158.54887,2.820173909,54249578565,35.02004559,64.8154
1.18,0.6,0.000629954,0.001812101,3.36E-14,19832.0149,2.876560828,53858483724,35.93761403,62.9954
1.17,0.6,0.000611914,0.001795925,3.36E-14,20537.87883,2.934930399,53456671796,36.88449004,61.1914
1.16,0.6,0.000594037,0.001779377,3.35E-14,21278.22557,2.995397593,53044477567,37.86198517,59.4037
1.15,0.6,0.000576327,0.001762455,3.35E-14,22055.31738,3.05808161,52621435460,38.8715044,57.6327
1.14,0.6,0.000558789,0.001745157,3.34E-14,22871.60817,3.123105501,52187865394,39.9145471,55.8789
1.13,0.6,0.000541425,0.001727481,3.34E-14,23729.75792,3.190619199,51743451498,40.99270595,54.1425
1.12,0.6,0.000524241,0.001709424,3.33E-14,24632.65324,3.260759841,51288156545,42.10764864,52.4241
1.11,0.6,0.000507238,0.001690985,3.33E-14,25583.44976,3.333711197,50822147954,43.26122979,50.7238
1.1,0.6,0.000490422,0.001672161,3.32E-14,26585.57711,3.409637006,50345216912,44.45536521,49.0422
1.09,0.6,0.000473796,0.001652951,3.32E-14,27642.78883,3.48873988,49857210507,45.69217543,47.3796
1.08,0.6,0.000457364,0.001633351,3.31E-14,28759.18496,3.571227731,49358179368,46.97384352,45.7364
1.07,0.6,0.000441131,0.001613359,3.30E-14,29939.27716,3.657324015,48848071793,48.30280226,44.1131
1.06,0.6,0.000425099,0.001592971,3.30E-14,31187.99437,3.74729416,48326765264,49.68157058,42.5099
1.05,0.6,0.000409272,0.001572185,3.29E-14,32510.77814,3.841418421,47794186941,51.11295772,40.9272
1.04,0.6,0.000393656,0.001550994,3.28E-14,33913.64095,3.939972971,47250100533,52.59985363,39.3656
1.03,0.6,0.000378254,0.001529395,3.28E-14,35403.20534,4.043301591,46694378887,54.14548522,37.8254
1.02,0.6,0.00036307,0.00150738,3.27E-14,36986.83084,4.151761368,46127011619,55.75320907,36.307
1.01,0.6,0.000348108,0.001484941,3.26E-14,38672.66144,4.265747986,45547543096,57.42662056,34.8108
1,0.6,0.000333372,0.001462069,3.25E-14,40469.77313,4.385698259,44955891803,59.16960073,33.3372
0.99,0.6,0.000318868,0.001438753,3.24E-14,42388.30998,4.512064553,44351475656,60.98630815,31.8868
0.98,0.6,0.000304599,0.001414978,3.24E-14,44439.58572,4.645379663,43734117160,62.88103612,30.4599
0.97,0.6,0.00029057,0.00139073,3.23E-14,46636.30954,4.786213305,43103095595,64.85851476,29.057
0.96,0.6,0.000276786,0.001365988,3.22E-14,48992.78189,4.935177357,42457852596,66.92355215,27.6786
0.95,0.6,0.000263252,0.00134073,3.21E-14,51525.11772,5.09295276,41797759114,69.08127108,26.3252
0.94,0.6,0.000249973,0.00131493,3.20E-14,54251.50019,5.260288111,41121761293,71.33692514,24.9973
0.93,0.6,0.000236955,0.001288558,3.19E-14,57192.63107,5.437986116,40429027268,73.69602231,23.6955
0.92,0.6,0.000224204,0.001261578,3.18E-14,60372.03664,5.626920126,39718102338,76.16403324,22.4204
0.91,0.6,0.000211726,0.001233952,3.16E-14,63816.53512,5.828060796,38987917699,78.74654114,21.1726
0.9,0.6,0.000199527,0.001205634,3.15E-14,67556.88628,6.042460419,38236708234,81.44887903,19.9527
0.89,0.6,0.000187616,0.001176575,3.14E-14,71628.3634,6.271186892,37462667083,84.27614167,18.7616
0.88,0.6,0.000175998,0.001146722,3.13E-14,76071.6595,6.515539949,36663895692,87.23304553,17.5998
0.87,0.6,0.000164684,0.001116014,3.11E-14,80933.8471,6.776699619,35838139523,90.32330644,16.4684
0.86,0.6,0.000153681,0.001084389,3.10E-14,86269.59075,7.056103227,34982885827,93.54979524,15.3681
0.85,0.6,0.000142999,0.001051784,3.08E-14,92142.54452,7.355184302,34095695021,96.91405404,14.2999
0.84,0.6,0.000132649,0.001018131,3.07E-14,98627.01335,7.675376369,33173817561,100.4152197,13.2649
0.83,0.6,0.000122641,0.000983367,3.05E-14,105810.4093,8.018256537,32214185331,104.0504648,12.2641
0.82,0.6,0.000112986,0.000947434,3.04E-14,113795.4704,8.385410582,31214364550,107.8136977,11.2986
0.81,0.6,0.000103696,0.000910282,3.02E-14,122703.7677,8.778373322,30171466641,111.6950556,10.3696
0.8,0.6,9.48E-05,0.000871876,3.00E-14,132679.5592,9.198550179,29083095387,115.6801632,9.47841
0.79,0.6,8.63E-05,0.000832201,2.98E-14,143894.7059,9.647295583,27947490202,119.7492894,8.62626
0.78,0.6,7.81E-05,0.000791267,2.96E-14,156554.6946,10.12571998,26763378014,123.8766105,7.81443
0.77,0.6,7.04E-05,0.000749121,2.93E-14,170906.2526,10.63468306,25530408318,128.0294458,7.04413
0.76,0.6,6.32E-05,0.000705848,2.91E-14,187246.702,11.17456654,24249618656,132.1677476,6.31656
0.75,0.6,5.63E-05,0.000661584,2.89E-14,205935.769,11.7452692,22923352517,136.2438098,5.63277
0.74,0.6,4.99E-05,0.000616518,2.86E-14,227410.1554,12.34600473,21555952980,140.2023405,4.99366
0.73,0.6,4.40E-05,0.000570896,2.83E-14,252202.2935,12.97514046,20153412761,143.9812301,4.39992
0.72,0.6,3.85E-05,0.000525025,2.80E-14,280963.4349,13.63010683,18724140514,147.5127993,3.85195
0.71,0.6,3.35E-05,0.000479266,2.77E-14,314493.1,14.30718574,17278519848,150.7259759,3.34983
0.7,0.6,2.89E-05,0.00043403,2.74E-14,353776.6721,15.00145511,15828884650,153.5495475,2.89325
0.69,0.6,2.48E-05,0.000389758,2.71E-14,400032.3226,15.70688106,14389450056,155.915958,2.48145
0.68,0.6,2.11E-05,0.000346912,2.67E-14,454771.1864,16.41606057,12975333161,157.7657637,2.11325
0.67,0.6,1.79E-05,0.000305945,2.64E-14,519874.2736,17.12060436,11602457431,159.0530386,1.787
0.66,0.6,1.50E-05,0.000267279,2.60E-14,597690.762,17.81147541,10286212391,159.7501892,1.5006
0.65,0.6,1.25E-05,0.00023128,2.56E-14,691163.8162,18.47946147,9040932083,159.8521601,1.25155
0.64,0.6,1.04E-05,0.000198235,2.52E-14,803992.9506,19.11531749,7878927830,159.3798642,1.03705
0.63,0.6,8.54E-06,0.000168339,2.47E-14,940840.8671,19.71111119,6809719907,158.3802107,0.854031
0.62,0.6,6.99E-06,0.00014168,2.43E-14,1107607.257,20.26053494,5839669108,156.9261285,0.699292
0.61,0.6,5.70E-06,0.000118245,2.38E-14,1311774.408,20.75959368,4971636394,155.1112896,0.569594
0.6,0.6,4.62E-06,9.79E-05,2.33E-14,1562863.854,21.20697242,4205095459,153.0445994,0.461762
0.59,0.6,3.73E-06,8.05E-05,2.28E-14,1873025.714,21.60440062,3536529949,150.8419906,0.372766
0.58,0.6,3.00E-06,6.58E-05,2.22E-14,2257805.742,21.95599733,2959955392,148.6179858,0.2998
0.57,0.6,2.40E-06,5.35E-05,2.17E-14,2737147.859,22.26826538,2467670834,146.4775097,0.240318
0.56,0.6,1.92E-06,4.33E-05,2.11E-14,3336695.61,22.54869864,2050899982,144.5091504,0.192069
0.55,0.6,1.53E-06,3.49E-05,2.05E-14,4089494.498,22.80527904,1700532361,142.7804882,0.153096
0.54,0.6,1.22E-06,2.81E-05,1.99E-14,5038212.321,23.04516553,1407598748,141.3363657,0.12173
0.53,0.6,9.66E-07,2.25E-05,1.93E-14,6238030.778,23.27470864,1163686023,140.198806,0.0965634
0.52,0.6,7.64E-07,1.80E-05,1.87E-14,7760432.349,23.49836314,961186457,139.3696046,0.0764266
0.51,0.6,6.04E-07,1.43E-05,1.80E-14,9698126.419,23.7189524,793404163.3,138.8340137,0.0603549
0.5,0.6,4.76E-07,1.14E-05,1.74E-14,12171515.15,23.93766401,654567564.8,138.5650319,0.0475584
0.49,0.6,3.74E-07,9.03E-06,1.67E-14,15337122.22,24.15451122,539786468.6,138.5278479,0.0373934
0.48,0.6,2.93E-07,7.15E-06,1.61E-14,19398604.46,24.36842572,444948155.9,138.6837271,0.0293378
0.47,0.6,2.30E-07,5.65E-06,1.54E-14,24621166.42,24.57792058,366631250.1,138.9933291,0.0229689
0.46,0.6,1.79E-07,4.45E-06,1.47E-14,31350409.48,24.78127664,301991307.9,139.4191584,0.0179455
0.45,0.6,1.40E-07,3.49E-06,1.41E-14,40037010.21,24.97677377,248669474.8,139.9273488,0.0139928
0.44,0.6,1.09E-07,2.74E-06,1.34E-14,51268905.41,25.1629767,204712715.8,140.4882338,0.0108899
0.43,0.6,8.46E-08,2.14E-06,1.27E-14,65813547.59,25.33870466,168497068,141.0769992,0.00845973
0.42,0.6,6.56E-08,1.67E-06,1.21E-14,84673216.42,25.50309342,138679662.8,141.6738709,0.00656071
0.41,0.6,5.08E-08,1.30E-06,1.14E-14,109157221.1,25.65567962,114144282.2,142.2632964,0.00507992
0.4,0.6,3.93E-08,1.01E-06,1.08E-14,140976436.6,25.79636825,93966315.16,142.8335192,0.00392758
1.19,0.65,0.000609353,0.001720206,3.65E-14,21607.45181,2.823004072,47169122184,37.16926824,60.9353
1.18,0.65,0.000592227,0.00170487,3.64E-14,22384.74542,2.87874413,46816380667,38.16308093,59.2227
1.17,0.65,0.000575256,0.001689193,3.64E-14,23199.39088,2.936419611,46454514703,39.18824867,57.5256
1.16,0.65,0.000558444,0.001673173,3.63E-14,24053.77848,2.996133901,46083652599,40.24613269,55.8444
1.15,0.65,0.000541794,0.00165681,3.63E-14,24950.49199,3.058007287,45703716577,41.33822463,54.1794
1.14,0.65,0.000525309,0.0016401,3.62E-14,25892.33398,3.122162384,45314641263,42.46601696,52.5309
1.13,0.65,0.000508993,0.001623045,3.61E-14,26882.34913,3.18873737,44916272080,43.63126234,50.8993
1.12,0.65,0.00049285,0.001605642,3.61E-14,27923.83495,3.257871563,44508810884,44.83568219,49.285
1.11,0.65,0.000476882,0.00158789,3.60E-14,29020.37375,3.329733561,44092133396,46.08116128,47.6882
1.1,0.65,0.000461093,0.001569788,3.59E-14,30175.88012,3.404493237,43666112190,47.3697345,46.1093
1.09,0.65,0.000445487,0.001551334,3.59E-14,31394.63114,3.482332818,43230829680,48.70355871,44.5487
1.08,0.65,0.000430067,0.001532529,3.58E-14,32681.29787,3.563465693,42786201467,50.08503674,43.0067
1.07,0.65,0.000414838,0.001513369,3.57E-14,34040.98875,3.648096365,42332236824,51.51657711,41.4838
1.06,0.65,0.000399801,0.001493853,3.57E-14,35479.32389,3.736491404,41868898773,53.00089443,39.9801
1.05,0.65,0.000384962,0.001473978,3.56E-14,37002.48768,3.828892202,41396085568,54.54085278,38.4962
1.04,0.65,0.000370323,0.001453742,3.55E-14,38617.25512,3.925605485,40913714155,56.13952569,37.0323
1.03,0.65,0.000355888,0.001433141,3.55E-14,40331.16728,4.02694387,40421635434,57.80024941,35.5888
1.02,0.65,0.000341661,0.001412169,3.54E-14,42152.52723,4.133246112,39919858884,59.52649223,34.1661
1.01,0.65,0.000327646,0.001390822,3.53E-14,44090.56378,4.244892353,39408206230,61.3221261,32.7646
1,0.65,0.000313846,0.001369091,3.52E-14,46155.52195,4.362301893,38886455688,63.19110971,31.3846
0.99,0.65,0.000300265,0.001346969,3.51E-14,48358.84585,4.485934092,38354205107,65.13786623,30.0265
0.98,0.65,0.000286908,0.001324444,3.50E-14,50713.28232,4.616267235,37811332174,67.16690248,28.6908
0.97,0.65,0.000273778,0.001301504,3.49E-14,53233.1698,4.753866271,37257469363,69.28318343,27.3778
0.96,0.65,0.000260879,0.001278133,3.48E-14,55934.54316,4.899332641,36692005822,71.49178545,26.0879
0.95,0.65,0.000248217,0.001254313,3.47E-14,58835.50417,5.053292079,36114460606,73.79813774,24.8217
0.94,0.65,0.000235795,0.001230021,3.46E-14,61956.48672,5.216484658,35524174799,76.20777975,23.5795
0.93,0.65,0.000223618,0.001205234,3.45E-14,65320.71163,5.389700292,34920350700,78.72674256,22.3618
0.92,0.65,0.000211692,0.001179921,3.44E-14,68954.38943,5.573762825,34302023373,81.36073213,21.1692
0.91,0.65,0.000200021,0.001154049,3.43E-14,72887.57238,5.769639188,33668221641,84.11583001,20.0021
0.9,0.65,0.000188613,0.001127579,3.42E-14,77154.54054,5.97826767,33017548586,86.99783967,18.8613
0.89,0.65,0.000177472,0.001100471,3.40E-14,81794.63983,6.200814776,32348716894,90.01262909,17.7472
0.88,0.65,0.000166606,0.001072675,3.39E-14,86853.05332,6.438393575,31660168413,93.16509897,16.6606
0.87,0.65,0.000156021,0.001044141,3.37E-14,92382.0812,6.69231065,30949982808,96.45991865,15.6021
0.86,0.65,0.000145726,0.001014814,3.36E-14,98442.24984,6.963849965,30216197064,99.90057333,14.5726
0.85,0.65,0.000135728,0.000984635,3.34E-14,105103.9089,7.254471443,29456803604,103.4889768,13.5728
0.84,0.65,0.000126036,0.000953546,3.33E-14,112449.2573,7.565659811,28669523961,107.2254833,12.6036
0.83,0.65,0.00011666,0.000921487,3.31E-14,120574.4068,7.898910509,27851936818,111.1077364,11.666
0.82,0.65,0.00010761,0.000888404,3.29E-14,129592.3478,8.255772698,27001838816,115.1303213,10.761
0.81,0.65,9.89E-05,0.000854247,3.27E-14,139636.3701,8.63788609,26116739226,119.2839782,9.88954
0.8,0.65,9.05E-05,0.00081898,3.25E-14,150864.2864,9.046668279,25194640391,123.5547579,9.05283
0.79,0.65,8.25E-05,0.000782579,3.23E-14,163463.544,9.483549363,24233694609,127.9230878,8.25196
0.78,0.65,7.49E-05,0.000745045,3.21E-14,177657.7917,9.949783989,23232699696,132.3630139,7.48805
0.77,0.65,6.76E-05,0.000706406,3.18E-14,193714.7693,10.44632844,22191060192,136.8412366,6.76224
0.76,0.65,6.08E-05,0.000666725,3.16E-14,211956.2395,10.97382476,21109100292,141.316439,6.07559
0.75,0.65,5.43E-05,0.000626106,3.13E-14,232770.3395,11.532405,19988309134,145.7388596,5.4291
0.74,0.65,4.82E-05,0.000584702,3.10E-14,256627.0075,12.12158246,18831693979,150.0501962,4.82364
0.73,0.65,4.26E-05,0.000542716,3.08E-14,284097.4466,12.74013648,17643728645,154.184173,4.25989
0.72,0.65,3.74E-05,0.000500407,3.05E-14,315878.4184,13.38587119,16430695833,158.067677,3.73832
0.71,0.65,3.26E-05,0.000458085,3.01E-14,352823.043,14.05565067,15200637778,161.6229084,3.25908
0.7,0.65,2.82E-05,0.000416108,2.98E-14,395979.8541,14.74499917,13963459486,164.7705039,2.82203
0.69,0.65,2.43E-05,0.000374872,2.94E-14,446642.1222,15.44832318,12730486844,167.4336703,2.42662
0.68,0.65,2.07E-05,0.000334794,2.91E-14,506410.6524,16.15877697,11514394984,169.5430961,2.0719
0.67,0.65,1.76E-05,0.000296293,2.87E-14,577274.2151,16.86829565,10328450767,171.0424822,1.75651
0.66,0.65,1.48E-05,0.000259772,2.83E-14,661712.6447,17.56819396,9185912714,171.8944833,1.47865
0.65,0.65,1.24E-05,0.000225589,2.79E-14,762827.7108,18.24887152,8099442059,172.0854642,1.23618
0.64,0.65,1.03E-05,0.000194038,2.74E-14,884515.0602,18.9010715,7080220538,171.6298871,1.0266
0.63,0.65,8.47E-06,0.000165334,2.69E-14,1031681.494,19.51632285,6137336204,170.5717187,0.847156
0.62,0.65,6.95E-06,0.000139595,2.65E-14,1210529.476,20.08733115,5277318453,168.9839832,0.694941
0.61,0.65,5.67E-06,0.000116847,2.59E-14,1428924.985,20.60901144,4503744560,166.9648833,0.566968
0.6,0.65,4.60E-06,9.70E-05,2.54E-14,1696874.137,21.07889883,3817269301,164.6315433,0.460273
0.59,0.65,3.72E-06,8.00E-05,2.49E-14,2027145.095,21.49743146,3215857582,162.1121311,0.372001
0.58,0.65,2.99E-06,6.55E-05,2.43E-14,2436073.177,21.86787879,2695124491,159.5355821,0.299475
0.57,0.65,2.40E-06,5.33E-05,2.37E-14,2944616.475,22.1958127,2249022163,157.0229692,0.24025
0.56,0.65,1.92E-06,4.32E-05,2.31E-14,3579722.02,22.48856309,1870317146,154.6788936,0.192141
0.55,0.65,1.53E-06,3.49E-05,2.25E-14,4376118.645,22.75394645,1551277979,152.5861548,0.153239
0.54,0.65,1.22E-06,2.80E-05,2.18E-14,5378651.701,22.99981132,1284138136,150.8024948,0.121902
0.53,0.65,9.67E-07,2.25E-05,2.12E-14,6645326.309,23.23291149,1061498645,149.3600883,0.0967419
0.52,0.65,7.66E-07,1.80E-05,2.05E-14,8251281.218,23.45853933,876576532.6,148.2675197,0.0765991
0.51,0.65,6.05E-07,1.43E-05,1.98E-14,10294005.02,23.6802176,723338549.3,147.5137096,0.0605149
0.5,0.65,4.77E-07,1.14E-05,1.91E-14,12900116.46,23.89980022,596550208.5,147.0722928,0.0477027
0.49,0.65,3.75E-07,9.05E-06,1.84E-14,16234256.42,24.11771839,491755426.1,146.9067897,0.0375209
0.48,0.65,2.94E-07,7.17E-06,1.77E-14,20510704.23,24.33330164,405198195,146.974948,0.0294484
0.47,0.65,2.31E-07,5.66E-06,1.70E-14,26008580.23,24.54507141,333743743.3,147.2327001,0.0230634
0.46,0.65,1.80E-07,4.46E-06,1.62E-14,33091752.51,24.75160472,274785940,147.6372654,0.0180249
0.45,0.65,1.41E-07,3.51E-06,1.55E-14,42234830.73,24.95072802,226167703.7,148.149143,0.0140587
0.44,0.65,1.09E-07,2.75E-06,1.48E-14,54057268.27,25.14122151,186098128.5,148.7334382,0.0109438
0.43,0.65,8.50E-08,2.15E-06,1.41E-14,69367995.13,25.32170716,153095305.8,149.3606005,0.00850323
0.42,0.65,6.60E-08,1.68E-06,1.34E-14,89223815.26,25.49105437,125931582.6,150.0063795,0.0065954
0.41,0.65,5.11E-08,1.31E-06,1.26E-14,115005874.5,25.64867336,103586696.1,150.6516003,0.00510727
0.4,0.65,3.95E-08,1.02E-06,1.20E-14,148519821.8,25.79435844,85216765.67,151.2816964,0.00394891
1.19,0.7,0.000575257,0.001625399,3.92E-14,24055.89049,2.825517986,41421992864,39.10042035,57.5257
1.18,0.7,0.000559077,0.001610523,3.92E-14,24938.24667,2.88068191,41102490615,40.16361984,55.9077
1.17,0.7,0.000543047,0.00159533,3.91E-14,25862.856,2.937738354,40775103450,41.25979006,54.3047
1.16,0.7,0.000527171,0.001579821,3.91E-14,26832.39787,2.996790415,40439897711,42.39038563,52.7171
1.15,0.7,0.000511452,0.001563993,3.90E-14,27849.76168,3.057946787,40096729948,43.55683231,51.1452
1.14,0.7,0.000495893,0.001547847,3.89E-14,28918.08201,3.121332626,39745659129,44.76076649,49.5893
1.13,0.7,0.000480496,0.001531381,3.89E-14,30040.74727,3.187083763,39386763579,46.00382959,48.0496
1.12,0.7,0.000465266,0.001514597,3.88E-14,31221.46163,3.255335657,39019914468,47.28793212,46.5266
1.11,0.7,0.000450205,0.001497492,3.87E-14,32464.21226,3.326244711,38645054568,48.61489815,45.0205
1.1,0.7,0.000435317,0.001480067,3.87E-14,33773.36653,3.39997519,38262322883,49.98684527,43.5317
1.09,0.7,0.000420605,0.001462322,3.86E-14,35153.68488,3.476710928,37871725478,51.40600678,42.0605
1.08,0.7,0.000406072,0.001444255,3.85E-14,36610.36359,3.55664759,37473113118,52.87470066,40.6072
1.07,0.7,0.000391721,0.001425866,3.85E-14,38149.0828,3.640003982,37066481577,54.3954801,39.1721
1.06,0.7,0.000377556,0.001407155,3.84E-14,39776.0766,3.727010033,36651915483,55.97110507,37.7556
1.05,0.7,0.000363579,0.001388118,3.83E-14,41498.18404,3.817926778,36229289987,57.60437623,36.3579
1.04,0.7,0.000349794,0.001368756,3.82E-14,43322.97625,3.913034529,35798602847,59.29858369,34.9794
1.03,0.7,0.000336205,0.001349065,3.82E-14,45258.73969,4.012626225,35359806042,61.05698166,33.6205
1.02,0.7,0.000322814,0.001329041,3.81E-14,47314.70143,4.117048827,34912747094,62.88317811,32.2814
1.01,0.7,0.000309625,0.001308682,3.80E-14,49501.02962,4.226667743,34457498236,64.78110645,30.9625
1,0.7,0.000296642,0.00128798,3.79E-14,51829.02021,4.341866627,33993686789,66.75474145,29.6642
0.99,0.7,0.000283867,0.00126693,3.78E-14,54311.28404,4.463111246,33521278059,68.80859509,28.3867
0.98,0.7,0.000271304,0.001245523,3.77E-14,56961.88111,4.590875918,33040023980,70.94733304,27.1304
0.97,0.7,0.000258958,0.001223749,3.76E-14,59796.52439,4.725665938,32549545835,73.17593692,25.8958
0.96,0.7,0.000246831,0.001201594,3.75E-14,62832.89654,4.868083831,32049600312,75.49963149,24.6831
0.95,0.7,0.000234927,0.001179044,3.74E-14,66090.75186,5.018767532,31539745551,77.92390443,23.4927
0.94,0.7,0.000223251,0.00115608,3.73E-14,69592.5703,5.178386659,31019466320,80.45457867,22.3251
0.93,0.7,0.000211807,0.001132681,3.72E-14,73363.58848,5.347703334,30488081267,83.09754276,21.1807
0.92,0.7,0.000200599,0.001108823,3.70E-14,77432.64328,5.527559958,29944880741,85.85909582,20.0599
0.91,0.7,0.000189632,0.001084476,3.69E-14,81832.25697,5.718844921,29389035980,88.74511871,18.9632
0.9,0.7,0.000178911,0.001059607,3.68E-14,86599.95583,5.922536904,28819512062,91.7619194,17.8911
0.89,0.7,0.000168442,0.00103418,3.66E-14,91778.31499,6.139680127,28235146366,94.91529779,16.8442
0.88,0.7,0.00015823,0.001008152,3.65E-14,97416.60895,6.371433988,27634685072,98.21074914,15.823
0.87,0.7,0.000148281,0.00098148,3.63E-14,103571.2614,6.619053014,27016725115,101.6531009,14.8281
0.86,0.7,0.000138602,0.000954113,3.62E-14,110307.8859,6.883830681,26379586160,105.2461548,13.8602
0.85,0.7,0.000129201,0.000925999,3.60E-14,117702.4482,7.167120998,25721556961,108.9923729,12.9201
0.84,0.7,0.000120085,0.000897085,3.58E-14,125843.4342,7.470419286,25040692140,112.8922949,12.0085
0.83,0.7,0.000111262,0.000867317,3.56E-14,134834.3089,7.795267926,24335086951,116.9441017,11.1262
0.82,0.7,0.000102742,0.000836643,3.54E-14,144796.3801,8.143140098,23602698685,121.1428054,10.2742
0.81,0.7,9.45E-05,0.000805014,3.52E-14,155872.472,8.515733197,22841564662,125.4795845,9.45326
0.8,0.7,8.66E-05,0.000772394,3.50E-14,168231.3302,8.91449679,22049749355,129.9408532,8.66447
0.79,0.7,7.91E-05,0.000738755,3.48E-14,182073.051,9.340916016,21225672896,134.5074314,7.90881
0.78,0.7,7.19E-05,0.000704091,3.46E-14,197635.8015,9.796317115,20368044225,139.1535298,7.1873
0.77,0.7,6.50E-05,0.000668416,3.43E-14,215204.0823,10.28178256,19476149267,143.8457658,6.50097
0.76,0.7,5.85E-05,0.000631776,3.41E-14,235119.0784,10.79812983,18549945534,148.5425674,5.85079
0.75,0.7,5.24E-05,0.000594253,3.38E-14,257791.49,11.34566442,17590348964,153.1933663,5.23771
0.74,0.7,4.66E-05,0.000555971,3.35E-14,283717.4016,11.92420011,16599506766,157.738534,4.66254
0.73,0.7,4.13E-05,0.000517099,3.32E-14,313498.4927,12.53281176,15580661976,162.1096944,4.12596
0.72,0.7,3.63E-05,0.000477857,3.29E-14,347867.347,13.16965829,14538672873,166.2308816,3.62847
0.71,0.7,3.17E-05,0.000438515,3.25E-14,387718.9255,13.83204638,13479940610,170.0204095,3.17028
0.7,0.7,2.75E-05,0.000399386,3.22E-14,434151.2018,14.51590299,12412356844,173.3939987,2.75137
0.69,0.7,2.37E-05,0.000360825,3.18E-14,488515.728,15.21620869,11345235363,176.2686876,2.37132
0.68,0.7,2.03E-05,0.00032321,3.14E-14,552482.525,15.92639204,10289025916,178.5679874,2.0294
0.67,0.7,1.72E-05,0.000286931,3.10E-14,628123.7379,16.63888406,9255029401,180.2281094,1.72446
0.66,0.7,1.45E-05,0.000252366,3.06E-14,718019.4152,17.34508615,8254720777,181.2035441,1.45497
