Vgs,L1,Id,gm,cgs,ro,gm/id,gm/cgs,gmro,Id/W
-0.87,0.15,0.000526728,0.002048296,8.25e-15,6212.192595,3.888716757,2.48278303e+11,12.72440924,0.000526728
-0.86,0.15,0.000506464,0.002004693333,8.2125e-15,6394.374315,3.958214865,2.44102689e+11,12.81875956,0.000506464
-0.85,0.15,0.0004866346667,0.001961104,8.175e-15,6584.032087,4.029930735,2.398903976e+11,12.91197166,0.0004866346667
-0.84,0.15,0.0004672426667,0.001917546667,8.1375e-15,6781.669309,4.103963108,2.356432156e+11,13.00416738,0.0004672426667
-0.83,0.15,0.0004482826667,0.001874045333,8.1e-15,6987.833715,4.180499209,2.313636214e+11,13.09551716,0.0004482826667
-0.82,0.15,0.00042976,0.001830616,8.025e-15,7203.12189,4.259623976,2.281141433e+11,13.18615018,0.00042976
-0.81,0.15,0.000411672,0.001787277333,7.9875e-15,7428.18873,4.341508126,2.237592906e+11,13.27623334,0.000411672
-0.8,0.15,0.0003940133333,0.001744045333,7.95e-15,7663.748242,4.426361206,2.193767715e+11,13.36592436,0.0003940133333
-0.79,0.15,0.0003767893333,0.001700941333,7.875e-15,7910.584657,4.514303307,2.159925503e+11,13.45544041,0.0003767893333
-0.78,0.15,0.0003599946667,0.001657976,7.8e-15,8169.555529,4.605557119,2.125610256e+11,13.544927,0.0003599946667
-0.77,0.15,0.0003436293333,0.001615165333,7.7625e-15,8441.611065,4.70031274,2.080728288e+11,13.63459755,0.0003436293333
-0.76,0.15,0.0003276906667,0.00157252,7.6875e-15,8727.792712,4.798793985,2.045554472e+11,13.7246286,0.0003276906667
-0.75,0.15,0.0003121786667,0.001530053333,7.6125e-15,9029.24754,4.901210418,2.009922277e+11,13.8152303,0.0003121786667
-0.74,0.15,0.0002970906667,0.001487773333,7.5e-15,9347.252681,5.007809064,1.983697778e+11,13.90659328,0.0002970906667
-0.73,0.15,0.0002824213333,0.001445690667,7.425e-15,9683.21679,5.11891453,1.947058137e+11,13.99893614,0.0002824213333
